date,county,categoryName,visitIndex
2020-03-12,Tulare County,Gas Stations,107
2020-03-12,Tulare County,Grocery Stores,138
2020-03-12,Tulare County,Fast Food Restaurants,87
2020-03-12,Tulare County,Big Box Stores,109
2020-03-12,Tulare County,Mexican Restaurants,92
2020-03-12,Tulare County,High Schools,95
2020-03-12,Tulare County,Discount Stores,127
2020-03-12,Tulare County,Elementary Schools,93
2020-03-12,Tulare County,Pharmacies,120
2020-03-12,Tulare County,Doctor's Offices,107
2020-03-12,Tulare County,Hardware Stores,109
2020-03-12,Tulare County,Pizza Places,98
2020-03-12,Tulare County,Churches,98
2020-03-12,Tulare County,Parks,104
2020-03-12,Tulare County,Offices,107
2020-03-12,Tulare County,Buildings,98
2020-03-12,Tulare County,Convenience Stores,106
2020-03-12,Tulare County,Supermarkets,135
2020-03-12,Tulare County,Coffee Shops,79
2020-03-12,Tulare County,American Restaurants,90
2020-03-13,Tulare County,Gas Stations,104
2020-03-13,Tulare County,Grocery Stores,178
2020-03-13,Tulare County,Fast Food Restaurants,103
2020-03-13,Tulare County,Big Box Stores,134
2020-03-13,Tulare County,Mexican Restaurants,114
2020-03-13,Tulare County,High Schools,107
2020-03-13,Tulare County,Discount Stores,141
2020-03-13,Tulare County,Pharmacies,125
2020-03-13,Tulare County,Elementary Schools,91
2020-03-13,Tulare County,Hardware Stores,123
2020-03-13,Tulare County,Supermarkets,167
2020-03-13,Tulare County,Churches,113
2020-03-13,Tulare County,Pizza Places,87
2020-03-13,Tulare County,Convenience Stores,134
2020-03-13,Tulare County,Buildings,113
2020-03-13,Tulare County,Doctor's Offices,102
2020-03-13,Tulare County,American Restaurants,110
2020-03-13,Tulare County,Parks,95
2020-03-13,Tulare County,Banks,106
2020-03-13,Tulare County,Offices,112
2020-03-14,Tulare County,Gas Stations,107
2020-03-14,Tulare County,Grocery Stores,153
2020-03-14,Tulare County,Big Box Stores,105
2020-03-14,Tulare County,Fast Food Restaurants,85
2020-03-14,Tulare County,Mexican Restaurants,89
2020-03-14,Tulare County,Discount Stores,152
2020-03-14,Tulare County,Hardware Stores,108
2020-03-14,Tulare County,Pharmacies,103
2020-03-14,Tulare County,Parks,99
2020-03-14,Tulare County,High Schools,84
2020-03-14,Tulare County,Supermarkets,126
2020-03-14,Tulare County,Churches,91
2020-03-14,Tulare County,Convenience Stores,120
2020-03-14,Tulare County,Pizza Places,80
2020-03-14,Tulare County,Coffee Shops,83
2020-03-14,Tulare County,American Restaurants,94
2020-03-14,Tulare County,Elementary Schools,82
2020-03-15,Tulare County,Gas Stations,97
2020-03-15,Tulare County,Grocery Stores,112
2020-03-15,Tulare County,Big Box Stores,100
2020-03-15,Tulare County,Fast Food Restaurants,90
2020-03-15,Tulare County,Mexican Restaurants,98
2020-03-15,Tulare County,Discount Stores,154
2020-03-15,Tulare County,Churches,73
2020-03-15,Tulare County,Pharmacies,111
2020-03-15,Tulare County,Pizza Places,88
2020-03-15,Tulare County,High Schools,86
2020-03-15,Tulare County,Hardware Stores,89
2020-03-15,Tulare County,Supermarkets,103
2020-03-15,Tulare County,Convenience Stores,117
2020-03-15,Tulare County,Parks,99
2020-03-15,Tulare County,Coffee Shops,88
2020-03-15,Tulare County,American Restaurants,98
2020-03-16,Tulare County,Gas Stations,88
2020-03-16,Tulare County,Grocery Stores,135
2020-03-16,Tulare County,Fast Food Restaurants,81
2020-03-16,Tulare County,Big Box Stores,104
2020-03-16,Tulare County,Mexican Restaurants,84
2020-03-16,Tulare County,Pharmacies,102
2020-03-16,Tulare County,Discount Stores,127
2020-03-16,Tulare County,High Schools,71
2020-03-16,Tulare County,Hardware Stores,95
2020-03-16,Tulare County,Doctor's Offices,84
2020-03-16,Tulare County,Buildings,87
2020-03-16,Tulare County,Churches,94
2020-03-16,Tulare County,Banks,122
2020-03-16,Tulare County,Offices,88
2020-03-16,Tulare County,Convenience Stores,106
2020-03-16,Tulare County,Coffee Shops,90
2020-03-16,Tulare County,Pizza Places,73
2020-03-16,Tulare County,Supermarkets,113
2020-03-16,Tulare County,Elementary Schools,57
2020-03-17,Tulare County,Gas Stations,87
2020-03-17,Tulare County,Grocery Stores,155
2020-03-17,Tulare County,Fast Food Restaurants,86
2020-03-17,Tulare County,Big Box Stores,110
2020-03-17,Tulare County,Mexican Restaurants,93
2020-03-17,Tulare County,Discount Stores,150
2020-03-17,Tulare County,Hardware Stores,133
2020-03-17,Tulare County,Pharmacies,103
2020-03-17,Tulare County,High Schools,54
2020-03-17,Tulare County,Doctor's Offices,92
2020-03-17,Tulare County,Churches,91
2020-03-17,Tulare County,Supermarkets,152
2020-03-17,Tulare County,Pizza Places,84
2020-03-17,Tulare County,Convenience Stores,116
2020-03-17,Tulare County,Coffee Shops,85
2020-03-17,Tulare County,Buildings,71
2020-03-17,Tulare County,Elementary Schools,46
2020-03-17,Tulare County,Offices,68
2020-03-17,Tulare County,Banks,87
2020-03-17,Tulare County,American Restaurants,82
2020-03-18,Tulare County,Gas Stations,96
2020-03-18,Tulare County,Grocery Stores,125
2020-03-18,Tulare County,Fast Food Restaurants,78
2020-03-18,Tulare County,Big Box Stores,101
2020-03-18,Tulare County,Mexican Restaurants,85
2020-03-18,Tulare County,Discount Stores,136
2020-03-18,Tulare County,Hardware Stores,119
2020-03-18,Tulare County,Pharmacies,95
2020-03-18,Tulare County,High Schools,52
2020-03-18,Tulare County,Buildings,104
2020-03-18,Tulare County,Doctor's Offices,97
2020-03-18,Tulare County,Supermarkets,133
2020-03-18,Tulare County,Offices,83
2020-03-18,Tulare County,Convenience Stores,104
2020-03-18,Tulare County,Pizza Places,76
2020-03-18,Tulare County,Elementary Schools,55
2020-03-18,Tulare County,Churches,57
2020-03-18,Tulare County,Coffee Shops,79
2020-03-18,Tulare County,Factories,94
2020-03-18,Tulare County,Parks,61
2020-03-18,Tulare County,Government Buildings,85
2020-03-19,Tulare County,Gas Stations,86
2020-03-19,Tulare County,Grocery Stores,120
2020-03-19,Tulare County,Big Box Stores,83
2020-03-19,Tulare County,Fast Food Restaurants,62
2020-03-19,Tulare County,Mexican Restaurants,66
2020-03-19,Tulare County,Discount Stores,94
2020-03-19,Tulare County,Pharmacies,82
2020-03-19,Tulare County,Hardware Stores,86
2020-03-19,Tulare County,High Schools,43
2020-03-19,Tulare County,Pizza Places,69
2020-03-19,Tulare County,Coffee Shops,75
2020-03-19,Tulare County,Doctor's Offices,68
2020-03-19,Tulare County,Supermarkets,116
2020-03-19,Tulare County,Buildings,73
2020-03-19,Tulare County,Elementary Schools,46
2020-03-19,Tulare County,Convenience Stores,82
2020-03-19,Tulare County,Churches,61
2020-03-19,Tulare County,Offices,69
2020-03-19,Tulare County,Factories,108
2020-03-20,Tulare County,Gas Stations,84
2020-03-20,Tulare County,Grocery Stores,109
2020-03-20,Tulare County,Big Box Stores,86
2020-03-20,Tulare County,Fast Food Restaurants,62
2020-03-20,Tulare County,Mexican Restaurants,66
2020-03-20,Tulare County,Discount Stores,93
2020-03-20,Tulare County,Pharmacies,80
2020-03-20,Tulare County,High Schools,56
2020-03-20,Tulare County,Hardware Stores,90
2020-03-20,Tulare County,Buildings,92
2020-03-20,Tulare County,Doctor's Offices,84
2020-03-20,Tulare County,Convenience Stores,99
2020-03-20,Tulare County,Churches,78
2020-03-20,Tulare County,Offices,90
2020-03-20,Tulare County,Elementary Schools,51
2020-03-20,Tulare County,Supermarkets,98
2020-03-20,Tulare County,Pizza Places,54
2020-03-20,Tulare County,Banks,69
2020-03-20,Tulare County,Factories,103
2020-03-21,Tulare County,Gas Stations,75
2020-03-21,Tulare County,Grocery Stores,104
2020-03-21,Tulare County,Fast Food Restaurants,59
2020-03-21,Tulare County,Big Box Stores,62
2020-03-21,Tulare County,Mexican Restaurants,59
2020-03-21,Tulare County,Hardware Stores,79
2020-03-21,Tulare County,Pharmacies,71
2020-03-21,Tulare County,Discount Stores,71
2020-03-21,Tulare County,High Schools,60
2020-03-22,Tulare County,Grocery Stores,53
2020-03-22,Tulare County,Gas Stations,38
2020-03-22,Tulare County,Big Box Stores,43
2020-03-22,Tulare County,Fast Food Restaurants,35
2020-03-22,Tulare County,Hardware Stores,64
2020-03-01,Tuolumne County,Shopping Plazas,109
2020-03-02,Tuolumne County,Shopping Plazas,108
2020-03-03,Tuolumne County,Shopping Plazas,113
2020-03-04,Tuolumne County,Shopping Plazas,109
2020-03-05,Tuolumne County,Shopping Plazas,98
2020-03-06,Tuolumne County,Shopping Plazas,93
2020-03-07,Tuolumne County,Shopping Plazas,96
2020-03-08,Tuolumne County,Shopping Plazas,96
2020-03-09,Tuolumne County,Shopping Plazas,105
2020-03-10,Tuolumne County,Shopping Plazas,112
2020-03-11,Tuolumne County,Shopping Plazas,94
2020-03-12,Tuolumne County,Shopping Plazas,101
2020-03-13,Tuolumne County,Shopping Plazas,99
2020-03-14,Tuolumne County,Shopping Plazas,104
2020-03-15,Tuolumne County,Shopping Plazas,113
2020-03-16,Tuolumne County,Shopping Plazas,84
2020-03-17,Tuolumne County,Shopping Plazas,89
2020-03-18,Tuolumne County,Shopping Plazas,97
2020-03-19,Tuolumne County,Shopping Plazas,84
2020-03-20,Tuolumne County,Shopping Plazas,67
2020-03-21,Tuolumne County,Shopping Plazas,56
2020-03-01,Ventura County,Grocery Stores,99
2020-03-01,Ventura County,Fast Food Restaurants,109
2020-03-01,Ventura County,Gas Stations,100
2020-03-01,Ventura County,Parks,94
2020-03-01,Ventura County,Shopping Malls,118
2020-03-01,Ventura County,Big Box Stores,115
2020-03-01,Ventura County,Churches,102
2020-03-01,Ventura County,Coffee Shops,109
2020-03-01,Ventura County,Mexican Restaurants,92
2020-03-01,Ventura County,Supermarkets,104
2020-03-01,Ventura County,Hardware Stores,98
2020-03-01,Ventura County,Warehouse Stores,117
2020-03-01,Ventura County,Pharmacies,104
2020-03-01,Ventura County,Clothing Stores,108
2020-03-01,Ventura County,Pizza Places,120
2020-03-01,Ventura County,American Restaurants,104
2020-03-01,Ventura County,Breakfast Spots,110
2020-03-01,Ventura County,Hotels,89
2020-03-01,Ventura County,Department Stores,98
2020-03-01,Ventura County,Discount Stores,105
2020-03-02,Ventura County,Grocery Stores,102
2020-03-02,Ventura County,Fast Food Restaurants,101
2020-03-02,Ventura County,Gas Stations,101
2020-03-02,Ventura County,Parks,101
2020-03-02,Ventura County,Mexican Restaurants,108
2020-03-02,Ventura County,Big Box Stores,112
2020-03-02,Ventura County,Coffee Shops,98
2020-03-02,Ventura County,Offices,101
2020-03-02,Ventura County,Elementary Schools,126
2020-03-02,Ventura County,Shopping Malls,93
2020-03-02,Ventura County,Pharmacies,112
2020-03-02,Ventura County,Buildings,110
2020-03-02,Ventura County,High Schools,110
2020-03-02,Ventura County,Supermarkets,98
2020-03-02,Ventura County,Automotive Shops,105
2020-03-02,Ventura County,Doctor's Offices,93
2020-03-02,Ventura County,Hardware Stores,88
2020-03-02,Ventura County,Churches,110
2020-03-02,Ventura County,Gyms or Fitness Centers,99
2020-03-02,Ventura County,Banks,132
2020-03-02,Ventura County,Warehouse Stores,134
2020-03-03,Ventura County,Grocery Stores,98
2020-03-03,Ventura County,Fast Food Restaurants,113
2020-03-03,Ventura County,Parks,107
2020-03-03,Ventura County,Gas Stations,89
2020-03-03,Ventura County,Elementary Schools,139
2020-03-03,Ventura County,Mexican Restaurants,106
2020-03-03,Ventura County,Coffee Shops,102
2020-03-03,Ventura County,Offices,92
2020-03-03,Ventura County,Churches,148
2020-03-03,Ventura County,Big Box Stores,102
2020-03-03,Ventura County,Shopping Malls,89
2020-03-03,Ventura County,High Schools,105
2020-03-03,Ventura County,Pharmacies,111
2020-03-03,Ventura County,Buildings,98
2020-03-03,Ventura County,Doctor's Offices,97
2020-03-03,Ventura County,Supermarkets,106
2020-03-03,Ventura County,Hotels,111
2020-03-03,Ventura County,Convenience Stores,123
2020-03-03,Ventura County,Banks,136
2020-03-03,Ventura County,Hardware Stores,96
2020-03-03,Ventura County,Gyms or Fitness Centers,105
2020-03-04,Ventura County,Grocery Stores,110
2020-03-04,Ventura County,Fast Food Restaurants,102
2020-03-04,Ventura County,Parks,107
2020-03-04,Ventura County,Gas Stations,98
2020-03-04,Ventura County,Coffee Shops,115
2020-03-04,Ventura County,Mexican Restaurants,102
2020-03-04,Ventura County,Elementary Schools,106
2020-03-04,Ventura County,Offices,86
2020-03-04,Ventura County,Shopping Malls,87
2020-03-04,Ventura County,Big Box Stores,90
2020-03-04,Ventura County,High Schools,103
2020-03-04,Ventura County,Buildings,109
2020-03-04,Ventura County,Pharmacies,102
2020-03-04,Ventura County,Supermarkets,114
2020-03-04,Ventura County,Churches,92
2020-03-04,Ventura County,Automotive Shops,117
2020-03-04,Ventura County,Gyms or Fitness Centers,105
2020-03-04,Ventura County,Hardware Stores,96
2020-03-04,Ventura County,Hotels,101
2020-03-04,Ventura County,Convenience Stores,104
2020-03-05,Ventura County,Grocery Stores,104
2020-03-05,Ventura County,Fast Food Restaurants,95
2020-03-05,Ventura County,Parks,102
2020-03-05,Ventura County,Gas Stations,93
2020-03-05,Ventura County,Mexican Restaurants,115
2020-03-05,Ventura County,Coffee Shops,101
2020-03-05,Ventura County,Shopping Malls,98
2020-03-05,Ventura County,Big Box Stores,103
2020-03-05,Ventura County,Offices,96
2020-03-05,Ventura County,Elementary Schools,98
2020-03-05,Ventura County,Buildings,113
2020-03-05,Ventura County,High Schools,104
2020-03-05,Ventura County,Supermarkets,109
2020-03-05,Ventura County,Doctor's Offices,108
2020-03-05,Ventura County,Pharmacies,92
2020-03-05,Ventura County,Hardware Stores,99
2020-03-05,Ventura County,Churches,96
2020-03-05,Ventura County,Gyms or Fitness Centers,114
2020-03-05,Ventura County,Automotive Shops,104
2020-03-05,Ventura County,Convenience Stores,105
2020-03-06,Ventura County,Grocery Stores,104
2020-03-06,Ventura County,Fast Food Restaurants,102
2020-03-06,Ventura County,Gas Stations,95
2020-03-06,Ventura County,Parks,99
2020-03-06,Ventura County,Mexican Restaurants,98
2020-03-06,Ventura County,Shopping Malls,99
2020-03-06,Ventura County,Coffee Shops,95
2020-03-06,Ventura County,Big Box Stores,111
2020-03-06,Ventura County,Offices,101
2020-03-06,Ventura County,Elementary Schools,110
2020-03-06,Ventura County,High Schools,114
2020-03-06,Ventura County,Pharmacies,97
2020-03-06,Ventura County,Supermarkets,107
2020-03-06,Ventura County,Hardware Stores,105
2020-03-06,Ventura County,Hotels,105
2020-03-06,Ventura County,Buildings,96
2020-03-06,Ventura County,Convenience Stores,100
2020-03-06,Ventura County,Churches,111
2020-03-06,Ventura County,Warehouse Stores,116
2020-03-06,Ventura County,Pizza Places,114
2020-03-07,Ventura County,Grocery Stores,98
2020-03-07,Ventura County,Fast Food Restaurants,99
2020-03-07,Ventura County,Parks,101
2020-03-07,Ventura County,Gas Stations,100
2020-03-07,Ventura County,Mexican Restaurants,101
2020-03-07,Ventura County,Shopping Malls,89
2020-03-07,Ventura County,Big Box Stores,98
2020-03-07,Ventura County,Coffee Shops,97
2020-03-07,Ventura County,Hardware Stores,102
2020-03-07,Ventura County,Hotels,115
2020-03-07,Ventura County,Supermarkets,101
2020-03-07,Ventura County,Pharmacies,105
2020-03-07,Ventura County,Churches,115
2020-03-07,Ventura County,Discount Stores,123
2020-03-07,Ventura County,Clothing Stores,108
2020-03-07,Ventura County,Breakfast Spots,113
2020-03-07,Ventura County,High Schools,109
2020-03-07,Ventura County,Warehouse Stores,95
2020-03-07,Ventura County,American Restaurants,95
2020-03-07,Ventura County,Pizza Places,97
2020-03-07,Ventura County,Convenience Stores,88
2020-03-08,Ventura County,Grocery Stores,100
2020-03-08,Ventura County,Fast Food Restaurants,102
2020-03-08,Ventura County,Parks,103
2020-03-08,Ventura County,Gas Stations,95
2020-03-08,Ventura County,Shopping Malls,106
2020-03-08,Ventura County,Mexican Restaurants,109
2020-03-08,Ventura County,Big Box Stores,106
2020-03-08,Ventura County,Churches,96
2020-03-08,Ventura County,Coffee Shops,110
2020-03-08,Ventura County,Supermarkets,96
2020-03-08,Ventura County,Hardware Stores,102
2020-03-08,Ventura County,Warehouse Stores,116
2020-03-08,Ventura County,Pharmacies,101
2020-03-08,Ventura County,Pizza Places,120
2020-03-08,Ventura County,Hotels,95
2020-03-08,Ventura County,American Restaurants,96
2020-03-08,Ventura County,Convenience Stores,95
2020-03-08,Ventura County,Clothing Stores,88
2020-03-08,Ventura County,Breakfast Spots,91
2020-03-08,Ventura County,Department Stores,93
2020-03-09,Ventura County,Grocery Stores,106
2020-03-09,Ventura County,Gas Stations,100
2020-03-09,Ventura County,Parks,105
2020-03-09,Ventura County,Fast Food Restaurants,87
2020-03-09,Ventura County,Coffee Shops,95
2020-03-09,Ventura County,Shopping Malls,99
2020-03-09,Ventura County,Mexican Restaurants,92
2020-03-09,Ventura County,Big Box Stores,100
2020-03-09,Ventura County,Offices,98
2020-03-09,Ventura County,Buildings,122
2020-03-09,Ventura County,Pharmacies,114
2020-03-09,Ventura County,High Schools,110
2020-03-09,Ventura County,Supermarkets,108
2020-03-09,Ventura County,Elementary Schools,106
2020-03-09,Ventura County,Doctor's Offices,96
2020-03-09,Ventura County,Convenience Stores,119
2020-03-09,Ventura County,Gyms or Fitness Centers,105
2020-03-09,Ventura County,Banks,138
2020-03-09,Ventura County,Hardware Stores,89
2020-03-09,Ventura County,Hotels,103
2020-03-09,Ventura County,Warehouse Stores,137
2020-03-10,Ventura County,Grocery Stores,103
2020-03-10,Ventura County,Fast Food Restaurants,97
2020-03-10,Ventura County,Gas Stations,79
2020-03-10,Ventura County,Parks,73
2020-03-10,Ventura County,Mexican Restaurants,97
2020-03-10,Ventura County,Coffee Shops,94
2020-03-10,Ventura County,Big Box Stores,107
2020-03-10,Ventura County,Shopping Malls,94
2020-03-10,Ventura County,Offices,88
2020-03-10,Ventura County,High Schools,94
2020-03-10,Ventura County,Elementary Schools,88
2020-03-10,Ventura County,Supermarkets,115
2020-03-10,Ventura County,Buildings,93
2020-03-10,Ventura County,Pharmacies,103
2020-03-10,Ventura County,Doctor's Offices,91
2020-03-10,Ventura County,Hardware Stores,89
2020-03-10,Ventura County,Warehouse Stores,126
2020-03-10,Ventura County,Convenience Stores,104
2020-03-10,Ventura County,Gyms or Fitness Centers,92
2020-03-10,Ventura County,Automotive Shops,84
2020-03-10,Ventura County,Discount Stores,116
2020-03-11,Ventura County,Grocery Stores,123
